fragment_id,count,median,std,mean
frag_bbf8b4aa3fd36a31,5,-1.4489,0.5374657883065675,-1.6617799999999998
frag_bc22c9e30c7e7a4e,1,-4.5619,0.0,-4.5619
frag_bc34770338143908,1,-1.3575741458,0.0,-1.3575741458
frag_bc3eff844cf14031,1,-1.0486616392,0.0,-1.0486616392
frag_bc43fb1db6a2c2e2,1,-1.88532188,0.0,-1.88532188
frag_bc576e3c12b445c3,3,-2.1925860364,0.875766338682397,-2.5036944773
frag_bc5a0b9d718a2bc1,1,-7.9743,0.0,-7.9743
frag_bc6390dd791a5514,1,-4.402,0.0,-4.402
frag_bc67fb6d5482398c,4,-3.93855320555,2.285242797948871,-4.269684220975
frag_bc8bb688b9028594,1,-3.243750947,0.0,-3.243750947
frag_bca6330cbf7990b8,1,-7.801238331,0.0,-7.801238331
frag_bca709bad23d9017,1,-4.4717,0.0,-4.4717
frag_bcae833c42c9d199,1,0.8896,0.0,0.8896
frag_bcb19ee939cbf946,1,-3.0061212915,0.0,-3.0061212915
frag_bcd820708c8b25dc,3,-2.8204043469,0.6906746219134016,-2.585954060366667
frag_bcda600720cb58bb,1,-1.3477,0.0,-1.3477
frag_bcddc8bd381edb75,1,-3.1393,0.0,-3.1393
frag_bce4c7dddcad4b67,7,-0.7328,0.5851074040598992,-0.9004
frag_bcee922dd334925c,1,-6.3931,0.0,-6.3931
frag_bcefa13a09c8a450,1,-4.58,0.0,-4.58
frag_bcf1689c3ed68f34,1,1.0499,0.0,1.0499
frag_bcf547d723b73c1f,1,-4.1510889183,0.0,-4.1510889183
frag_bcf6e2e8f8684c3e,1,-0.0384,0.0,-0.0384
frag_bd1845571b35d053,4,-5.475,0.5128535365969509,-5.2425
frag_bd2972c71460f6ef,1,-4.003482074,0.0,-4.003482074
frag_bd2f52b960e37ea6,1,-1.0383982131,0.0,-1.0383982131
frag_bd345d4e3ea9f68c,1,-2.4989,0.0,-2.4989
frag_bd35c399ab3b3927,1,-4.7401771795,0.0,-4.7401771795
frag_bd4269ffdb5e269b,1,-4.36,0.0,-4.36
frag_bd647d1578e0ceac,1,-3.66,0.0,-3.66
frag_bd698658dc69c15c,2,-3.3952999999999998,0.12470000000000003,-3.3952999999999998
frag_bd6b72f8d65141ad,1,-4.8251168095,0.0,-4.8251168095
frag_bd719f12116a45b9,1,0.9867,0.0,0.9867
frag_bd72edf05ece3678,1,-2.6995,0.0,-2.6995
frag_bd93e8b502caf5ca,1,-2.9,0.0,-2.9
frag_bd9654f9e213f0b1,1,0.779379433,0.0,0.779379433
frag_bda8c3e9380bab00,2,-2.2173408965,1.2346807820999999,-2.2173408965
frag_bdb7f290c18325aa,3,-2.3903,0.9039005070618483,-2.7285
frag_bdbc5d39c912f8d9,1,-3.9208,0.0,-3.9208
frag_bdd4f1c998d62a88,20,-1.8726413757,2.127533591640193,-2.07481250891
frag_bddf4734e76d63eb,1,-1.4164957907,0.0,-1.4164957907
frag_bde962ec5ebf835d,1,-0.5256786207,0.0,-0.5256786207
frag_bdea185484cc4e7e,1,-1.0197,0.0,-1.0197
frag_bdf6ebe25936ebeb,1,-2.4758,0.0,-2.4758
frag_bdfa23441ff28040,1,0.8843659201,0.0,0.8843659201
frag_bdfebee9244bd32d,1,-0.288092629,0.0,-0.288092629
frag_be0bdd65d898f0b2,1,-1.3429497185,0.0,-1.3429497185
frag_be213842a118a4be,1,-4.8,0.0,-4.8
frag_be49f011e4e00eb8,1,-1.1429743647,0.0,-1.1429743647
frag_be5b2d10109db465,1,-2.26,0.0,-2.26
frag_be5ee1148fc8d6d8,1,-1.0930914177,0.0,-1.0930914177
frag_be64dd76c9eda120,3,-1.7642022678,0.5799587868458276,-1.8758762868999999
frag_be76bd7380e37e65,2,-2.95,0.24,-2.95
frag_be90cdde5341c7d2,3,-8.06,0.360832371053374,-7.97
frag_be9efb78aa30799f,1,0.2335017655,0.0,0.2335017655
frag_bea32d2f69508fc6,1,-5.07,0.0,-5.07
frag_bea3b631a82bb2e9,4,-6.4603831644500005,2.242551921127016,-5.8674085287499995
frag_beb6bd3b1ec9c0db,1,-6.1119,0.0,-6.1119
frag_bebceab0b4886bf0,1,-1.5031,0.0,-1.5031
frag_bec0f691afd755eb,1,-4.8108,0.0,-4.8108
frag_bf06cb6bd7860371,8,-4.49,1.9048773391063891,-5.1259780975
frag_bf1002140140a989,12,-3.5639723434,1.0892265981475087,-3.4222099997833335
frag_bf385ebf0b651d8c,8,-4.51785,0.9171231963829887,-4.2111375
frag_bf486717fd44b153,6,-1.0068581123,0.9328089380268603,-0.7491198073333333
frag_bf537241086c92d9,1,-2.7132509977,0.0,-2.7132509977
frag_bf626c4751b6ac37,1,-5.1305146868,0.0,-5.1305146868
frag_bfa23e29856e7734,1,-1.95,0.0,-1.95
frag_bfa491691e4f85e4,1,-0.2316119628,0.0,-0.2316119628
frag_bfa70bf0e6b138f3,1,-2.669,0.0,-2.669
frag_bfa760631f7fe27d,2,-2.885,0.30499999999999994,-2.885
frag_bfafe3e570110cd4,1,-3.36,0.0,-3.36
frag_bfba5b418988066d,1,-5.347977516,0.0,-5.347977516
frag_bfbb2fc32d69d590,1,-0.95,0.0,-0.95
frag_bffdd2d57459f895,1,-7.04359803,0.0,-7.04359803
frag_c02b2f3151d2b3bd,1,-3.21,0.0,-3.21
frag_c02fee290726603e,1,0.5564,0.0,0.5564
frag_c035c6ca55d98f0c,1,-1.5005,0.0,-1.5005
frag_c03f6e3a359e0ef6,1,-3.55,0.0,-3.55
frag_c04367733e25c364,1,-3.1234,0.0,-3.1234
frag_c04a420337aa9977,4,0.75735,0.3705023154943004,0.585517113475
frag_c064777f2fa6c5b2,1,0.3048,0.0,0.3048
frag_c06ecfc055357fe2,1,-5.1821,0.0,-5.1821
frag_c07fb091cf257117,1,-0.6984761494,0.0,-0.6984761494
frag_c081b69e27756fa7,1,-0.1971,0.0,-0.1971
frag_c0898ac2a5609e1e,1,-1.89,0.0,-1.89
frag_c0ae0a2d59fd3bf4,1,-1.6,0.0,-1.6
frag_c0b77851b526c35c,6,-1.2677,0.15501187051319645,-1.2252
frag_c0c3e67e8042b91d,1,0.9189,0.0,0.9189
frag_c0d99f588a8be726,3,-5.6759230824,0.24182279022931918,-5.770594379433334
frag_c0e97e21a20a7e1d,1,-5.428,0.0,-5.428
frag_c0ec69c4e00a4bc1,2,-1.55165,0.29164999999999996,-1.55165
frag_c0edf61266af3c5a,1,-5.027,0.0,-5.027
frag_c0f1b370d213a4a5,12,-7.00776091215,1.4140539860361148,-7.016726539025
frag_c10fa0d7656e3323,1,-1.9805722205,0.0,-1.9805722205
frag_c1224062e4a96fa2,1,-0.9227,0.0,-0.9227
frag_c13fe9a576a64dff,1,-1.23,0.0,-1.23
frag_c1516ff5367bf7b4,1,0.1798,0.0,0.1798
frag_c154f734cc7b4f30,1,-0.411,0.0,-0.411
frag_c15fc81ae4b7ea46,1,0.9995,0.0,0.9995
frag_c16108e0ac0c1fbe,4,-1.33024124285,0.7651834824450856,-1.2233968513
frag_c168a1e269272b3b,1,0.3597,0.0,0.3597
frag_c16f6aa6d1c8077e,4,-1.05999767,1.340944878440051,-0.9482425596249999
frag_c16fb558b21ec5f2,1,-4.452,0.0,-4.452
frag_c171fe659b6d183a,1,-1.0258013338,0.0,-1.0258013338
frag_c17f141dcb585307,1,-4.0080532109,0.0,-4.0080532109
frag_c189fffcda7d8f07,4,-2.18203745665,1.1612228776977191,-1.811331461675
frag_c1958d9f00d970b9,1,-2.4532973596,0.0,-2.4532973596
frag_c1b325f1b43217d8,1,-6.6558855625,0.0,-6.6558855625
frag_c1cabb0eae4bf753,1,-1.7,0.0,-1.7
frag_c1d2687bbe057ec5,1,-3.5673681389,0.0,-3.5673681389
frag_c1e9732dd1686851,22,-1.3376000000000001,1.148129013108038,-1.5829670505136364
frag_c1ecb1ce9a86ef6a,2,-0.24898032874999998,1.08407454585,-0.24898032874999998
frag_c1fb146f6b6acce6,1,-1.3406827143,0.0,-1.3406827143
frag_c2175c50a03a0c57,1,-7.41,0.0,-7.41
frag_c240336f140e4c9c,1,-4.1577,0.0,-4.1577
frag_c2478f7a2b89fa77,1,-3.1017,0.0,-3.1017
frag_c2541a705a65aace,2,-4.44835,0.69835,-4.44835
frag_c257161de59fb03e,1,-3.86,0.0,-3.86
frag_c2657408fe34e448,12,-3.7028939173,2.391309424953768,-4.21565763895
frag_c2693a740e155490,1,-0.3120594734,0.0,-0.3120594734
frag_c2892ff63249f6df,9,-2.9771,1.528654433735034,-2.2664666666666666
frag_c2b1364d6bc11a15,3,-7.9541,0.6843032190159241,-7.585433333333334
frag_c2b65ea0d2d6141f,1,-3.84,0.0,-3.84
frag_c2b955e1d0bd857f,1,-0.4769347221,0.0,-0.4769347221
frag_c2d0665af2d6fe61,1,-2.37,0.0,-2.37
frag_c2de9124aebb44ac,1,-0.2324579511,0.0,-0.2324579511
frag_c2ee4bd75aa54a02,1,-5.569,0.0,-5.569
frag_c2f02b0d5e2a236a,2,-0.46834701450000005,0.04221052930000002,-0.46834701450000005
frag_c2f85a4bceaa4aa6,3,-2.1991373631,0.6891766013998384,-1.9905931645333335
frag_c309dc263c349da1,1,-0.1285,0.0,-0.1285
frag_c32e237f44c07279,1,-2.8868,0.0,-2.8868
frag_c33708ded4cb6f63,1,0.1782048937999999,0.0,0.1782048937999999
frag_c340522ca8ae38f7,1,-1.3755,0.0,-1.3755
frag_c3441ec5fc810fce,1,-0.7216,0.0,-0.7216
frag_c35078defb603960,1,0.7597,0.0,0.7597
frag_c353a0717f31fa43,1,-4.7775740697,0.0,-4.7775740697
frag_c359140fc08881c8,3,-5.982567027000001,2.881469084866129,-5.474003837566667
frag_c35bff6c39a7c867,1,-2.2681,0.0,-2.2681
frag_c3864873fa9a3179,1,-6.644,0.0,-6.644
frag_c38fb98c96a4a3d0,1,-2.040520296,0.0,-2.040520296
frag_c399f929871baf41,1,-1.9972521926,0.0,-1.9972521926
frag_c3b5ccfe209effe1,1,-2.7894,0.0,-2.7894
frag_c3d112a5a16f863e,2,-1.445,0.11499999999999999,-1.445
frag_c3d70402b0c2e4aa,16,-1.3679851098999998,1.0592039662456796,-1.617464051275
frag_c3e4d7fe9db77c21,1,-3.2196,0.0,-3.2196
frag_c3eb5be9875a5bbd,1,-2.6677,0.0,-2.6677
frag_c3f723c2f9507456,1,-4.4288,0.0,-4.4288
frag_c4022f58c8a1da1a,1,-2.1204,0.0,-2.1204
frag_c4072a4c27e06d9f,1,-5.3065828462,0.0,-5.3065828462
frag_c40b20a5e408fbd7,1,-1.9,0.0,-1.9
frag_c41c86dcf57f99a6,1,-3.9891177261,0.0,-3.9891177261
frag_c41f953ffb0f9931,1,-0.4813817083,0.0,-0.4813817083
frag_c42fd0a1deebc83c,1,-2.35661526,0.0,-2.35661526
frag_c435e3d4d47be60b,1,-1.642781181,0.0,-1.642781181
frag_c43da0f6d9c2ef21,1,-1.2051065795,0.0,-1.2051065795
frag_c43ea7cde3296016,3,-3.543437239,2.8614987835318364,-4.818984486133334
frag_c460df13bb08276d,1,-5.8957,0.0,-5.8957
frag_c468418409b4d66a,1,-5.49,0.0,-5.49
frag_c4689978d23d8e79,2,-5.063011442600001,0.38844932019999984,-5.063011442600001
frag_c46ae867f836c0f2,1,-2.1851,0.0,-2.1851
frag_c477890f8247b42b,1,-2.3676,0.0,-2.3676
frag_c47f3f844cd47aee,1,-2.87,0.0,-2.87
frag_c486e4bd68ea645c,1,-6.1709273189,0.0,-6.1709273189
frag_c4908510e5c24836,1,-0.5277513782,0.0,-0.5277513782
frag_c49eedaea48c5dd5,1,-0.94,0.0,-0.94
frag_c4a687dff183a938,1,-6.7197753001,0.0,-6.7197753001
frag_c4e3082b583a5960,1,0.2777,0.0,0.2777
frag_c503dfa2c5efcb77,1,-6.9334417301,0.0,-6.9334417301
frag_c50dcd19d2664ea1,5,-3.4515155376,0.9041582690839682,-3.5992231075199994
frag_c5183fae2e875041,8,-3.84,1.294932430669647,-3.72
frag_c518f4bcf638bd07,94,-2.69605,1.7955700518674886,-2.6786437419276594
frag_c51f254bc0acb11b,1,0.3722,0.0,0.3722
frag_c52ba9ca838d2c9f,1,-3.0559,0.0,-3.0559
frag_c52f8934a878a7c4,1,-1.8476,0.0,-1.8476
frag_c54e201ea587f61b,1,0.6835,0.0,0.6835
frag_c5522940847ba248,1,0.5890195686999999,0.0,0.5890195686999999
frag_c5675b0c35f58750,1,-7.5579677799,0.0,-7.5579677799
frag_c56bfa5d1f5a9c11,1,-2.4259,0.0,-2.4259
frag_c570887282b65716,1,-3.8126,0.0,-3.8126
frag_c5740d29da0f163a,3,-1.336078753,0.8349618649525952,-1.5480208188000002
frag_c57932537e926cd4,21,-1.2047,1.7324741734107982,-1.4071763250285714
frag_c579ade738d39f71,1,-3.1487064763,0.0,-3.1487064763
frag_c57f89e1ee970398,1,-2.56,0.0,-2.56
frag_c5a1446b7d998df5,4,-4.04425,2.696745361374812,-3.8203512734
frag_c5b0e4a6c0b212bc,1,-8.2716565948,0.0,-8.2716565948
frag_c5c033f959ad2951,1,0.0379554154,0.0,0.0379554154
frag_c5c627c31f8e06bf,1,-8.1724,0.0,-8.1724
frag_c5cae8abb1ec9617,1,-2.17,0.0,-2.17
frag_c5d0816487f2c0c1,1,-2.0628,0.0,-2.0628
frag_c5d17f991b67500d,1,-0.790860844,0.0,-0.790860844
frag_c5d21ea49d45510b,1,-0.3736,0.0,-0.3736
frag_c5e21d0203f5c84e,1,-0.7083,0.0,-0.7083
frag_c5facd769de37b22,1,-4.431,0.0,-4.431
frag_c61d1445da362944,5,-7.0074879806,1.58493855068021,-6.35767508364
frag_c6210e2f252e0c15,1,-0.13,0.0,-0.13
frag_c63b1dc9df0bb43e,1,-4.1322,0.0,-4.1322
frag_c63efcf2d5bbea25,1,-6.3476,0.0,-6.3476
frag_c6537adcfa56687e,1,-0.4198,0.0,-0.4198
frag_c657febc53b4510e,1,0.5194215084,0.0,0.5194215084
frag_c663fac43f04fad3,2,-2.3579789368000004,0.10202106319999982,-2.3579789368000004
frag_c66ef48551fc6a63,1,-6.4416841407000005,0.0,-6.4416841407000005
frag_c66f269f67abe8fa,1,-1.0477452605,0.0,-1.0477452605
frag_c678e9f1104bc746,1,-8.17,0.0,-8.17
frag_c68db1c73b667efe,1,-1.5036,0.0,-1.5036
frag_c699246cbb1b0f58,1,-1.8,0.0,-1.8
frag_c6b0b0df273c39c6,1,-1.4450110492,0.0,-1.4450110492
frag_c6d1c46c5d155670,2,-0.64895,0.67895,-0.64895
frag_c6d2ae9842a015a7,3,-6.1673406199,1.7535647807639825,-5.558319047233333
frag_c6d9336be0cf6fea,1,-4.2579024627,0.0,-4.2579024627
frag_c6f6c034ecdda34a,17,-2.65,1.0956079459378414,-3.1850315760058825
frag_c71e15b98229106f,2,-1.80715,0.051449999999999996,-1.80715
frag_c74fbd292de72b37,1,-2.23,0.0,-2.23
frag_c757757eb4213a26,1,-5.14,0.0,-5.14
frag_c762672fe75003c2,1,1.0034883278,0.0,1.0034883278
frag_c7a1b609defbc720,1,-2.738284824,0.0,-2.738284824
frag_c7a40e46993e7e69,1,-0.2537,0.0,-0.2537
frag_c7b84fce715eea89,3,-6.405660228,0.9516933264463427,-6.1183441448666676
frag_c7ce862721693780,1,-2.8712,0.0,-2.8712
frag_c7de64345efa9f04,1,-5.1596802151,0.0,-5.1596802151
frag_c802d90b24a2d189,1,-3.37,0.0,-3.37
frag_c83c384cd9b6cf33,1,-2.7067344575,0.0,-2.7067344575
frag_c8515ec74ca0bf59,1,-5.8326804614,0.0,-5.8326804614
frag_c86477eb6d55e139,1,-4.5746,0.0,-4.5746
frag_c870531bec2f4e2c,1,-4.26,0.0,-4.26
frag_c87a2e13a8e87f09,1,-0.7590012125,0.0,-0.7590012125
frag_c89503afbbca4b85,1,-1.89,0.0,-1.89
frag_c8addffc452c564a,2,-7.3047,0.31469999999999976,-7.3047
frag_c8b504721e1f06cb,1,-1.38,0.0,-1.38
frag_c8ba69ee69c68c7c,1,-1.98,0.0,-1.98
frag_c8d740dcf1dada09,1,-3.07,0.0,-3.07
frag_c8d753cec6fcb672,1,-0.9307,0.0,-0.9307
frag_c8ddaf6795cc6626,1,-2.0083,0.0,-2.0083
frag_c8e1811f0051dff1,17,-3.8681538696,2.396106564029235,-3.7531793037058825
frag_c8eba6028700d2b2,1,-3.2169,0.0,-3.2169
frag_c90924c7ac5ad2ef,1,-4.9542967929,0.0,-4.9542967929
frag_c90d2fe1ce770cbf,8,-3.73,0.5009370513098428,-3.704525
frag_c923e9b10abd84e3,3,-7.04,0.29708922715051256,-6.915066666666667
frag_c9363e6cc38f25e2,1,-3.9507,0.0,-3.9507
frag_c93694d4d7e5fb81,1,1.0404339534,0.0,1.0404339534
frag_c951933e1a3acc80,1,0.9300687552,0.0,0.9300687552
frag_c954a01ce87abfe5,1,-4.6442,0.0,-4.6442
frag_c95c4c082ec6d442,1,-1.3252,0.0,-1.3252
frag_c9a303312ff4204c,2,-4.60232566305,0.2772256630500003,-4.60232566305
frag_c9a5d85d1acceaf1,1,-2.41,0.0,-2.41
frag_c9b043a590ce93d5,18,-6.674177647250001,1.4086290282733471,-6.551992481627778
frag_c9b16d06f2506b8b,2,-2.7139499999999996,0.4760500000000001,-2.7139499999999996
frag_c9b3ec5a8af9a4f6,1,-3.42,0.0,-3.42
frag_c9c6824d91871847,1,-4.925,0.0,-4.925
frag_c9d5792120f447bf,3,-1.6157,1.6909681506955319,-2.7613
frag_c9f442b23f24fcfe,1,-0.8949,0.0,-0.8949
frag_c9fe6acc47688cac,1,-1.0522193787,0.0,-1.0522193787
frag_ca0425b3f9d5cb69,1,-7.2023327624,0.0,-7.2023327624
frag_ca044be5055064f4,1,-3.7935760497,0.0,-3.7935760497
frag_ca08384eff58d260,1,-1.36,0.0,-1.36
frag_ca11bcfc29edb23f,3,-2.2,0.6256196927846821,-2.15
frag_ca230b6aaccc9222,1,-1.4463,0.0,-1.4463
frag_ca2f44b18fe625fd,1,1.1071488253,0.0,1.1071488253
frag_ca5f9e11b0bd4ec6,1,-3.8508542835,0.0,-3.8508542835
frag_ca667db4fc11aad8,1,-2.9298988951,0.0,-2.9298988951
frag_ca93214beb3feb27,1,-0.71,0.0,-0.71
frag_ca96b0f385b9ca15,1,-1.59,0.0,-1.59
frag_ca9b09c429ca6642,1,-2.3906599281,0.0,-2.3906599281
frag_cab4a419d35be127,1,-0.7096904801,0.0,-0.7096904801
frag_cab74f5e14e9d230,1,-2.2385851258,0.0,-2.2385851258
frag_cad15d18f8a7c58b,1,-1.564,0.0,-1.564
frag_cadabf98f98ad120,1,-4.5936830655000005,0.0,-4.5936830655000005
frag_caec482fc31df7b0,14,-4.015000000000001,2.5767241265713783,-4.148521848485714
frag_caf04dab852da4f9,1,-5.08,0.0,-5.08
frag_caf2db66af79aa9a,2,-1.6468,1.3432000000000002,-1.6468
frag_caf86a3e9679c895,1,-2.1609542979,0.0,-2.1609542979
frag_cb006b5a4f625b8c,1,-5.13,0.0,-5.13
frag_cb1131efbd115c33,1,-3.09,0.0,-3.09
frag_cb27fcfd79edb837,3,-2.19,0.38577483357811493,-2.3733333333333335
frag_cb4768ec2d137c6f,2,-1.94,0.7800000000000001,-1.94
frag_cb51437062992925,1,-4.8187034651,0.0,-4.8187034651
frag_cb94f87617ed86c1,5,-5.4227803586,1.4586902852831172,-5.489715717939999
frag_cb96614be6e563f9,4,-2.9753632799500003,2.3619467889133854,-2.628293922675
frag_cbb61205d0045041,1,-0.0575,0.0,-0.0575
frag_cbb8e64c6df66ce0,1,-0.5029538568,0.0,-0.5029538568
frag_cbbcdece8b8d867c,22,-2.8073677267,1.8123228823778927,-3.1528748118272727
frag_cbcaeefc6eaba29d,2,-3.048,0.3003,-3.048
frag_cbd61d960d0349fe,1,-4.83,0.0,-4.83
frag_cc1b847a1d6f6bb5,1,0.6427483546,0.0,0.6427483546
frag_cc267b550ed7102b,1,-4.4603,0.0,-4.4603
frag_cc2f1923ba648cf6,7,0.1165037469,1.216176732177469,-0.7531380568142857
frag_cc37c71ab3c1c5df,1,-2.92,0.0,-2.92
frag_cc3d02922a924ea4,1,-1.72,0.0,-1.72
frag_cc41c95ec7eb9b12,1,-1.5235,0.0,-1.5235
frag_cc5671240cba6718,1,-1.7331,0.0,-1.7331
frag_cc5e79e921674d6e,1,-8.0025,0.0,-8.0025
frag_cc62a49ca5700fce,2,-3.2652962905500003,0.87064632205,-3.2652962905500003
frag_cc7a94012cb2bbb5,2,-5.394921340050001,0.5222213400500002,-5.394921340050001
frag_cc7ae7bb6563da3f,1,0.8091,0.0,0.8091
frag_cc82f9cc92ad33fa,2,-2.9590654600499997,1.57803453995,-2.9590654600499997
frag_cc9ba7c7db4141cb,1,-5.3293,0.0,-5.3293
frag_cc9cf42cc1fb2447,3,-5.2172,1.3525205145291594,-4.337933333333333
frag_ccaec9364f19f1c1,1,0.3326,0.0,0.3326
frag_ccbbf14dde0ed35a,1,-2.1103,0.0,-2.1103
frag_ccc9138564e5c765,2,-5.02805,0.0019500000000003403,-5.02805
frag_cce9a2fc8bb91b50,2,-2.15775,0.025250000000000217,-2.15775
frag_ccef4d94572c5bb3,1,-1.2045,0.0,-1.2045
frag_ccfc6a972cfe13ba,2,-4.9043762788,1.2943762788,-4.9043762788
frag_ccfcf4d42b99e6bc,1,-1.7403,0.0,-1.7403
frag_cd0b99343fef245d,1,-4.4379626594,0.0,-4.4379626594
frag_cd171ea314b0bbe0,1,-3.06,0.0,-3.06
frag_cd27dcde0fe29c73,10,-4.2138,1.6607817189303546,-4.02388784981
frag_cd288e55d9880d7f,1,-6.6804453214,0.0,-6.6804453214
frag_cd431e4c6b054540,1,0.48,0.0,0.48
frag_cd43da434fe870ff,2,-2.1574,0.3616999999999999,-2.1574
frag_cd55a616469f5412,2,-2.53713719275,0.11975558515000007,-2.53713719275
frag_cd59e9948d1c1c80,1,-0.83,0.0,-0.83
frag_cd67f644cdcbc317,1,0.6286564425,0.0,0.6286564425
frag_cd7a6baef3f8028a,14,-2.560372828,2.421244566725368,-3.082051731864286
frag_cd80964dd3be83b8,1,-7.5055419522000015,0.0,-7.5055419522000015
frag_cd82a2710a7131df,1,-6.953686490700001,0.0,-6.953686490700001
frag_cd8362f198bf54a4,1,-2.2,0.0,-2.2
frag_cd8efb39fe4c8a10,1,-4.518,0.0,-4.518
frag_cd9bad0d7187b039,2,-0.62,0.020000000000000018,-0.62
frag_cdbf12dcb0d88e37,1,-2.6025,0.0,-2.6025
frag_cdd719ef79c63a74,1,-1.34,0.0,-1.34
frag_cdd835903f56e6f4,1,-2.6157,0.0,-2.6157
frag_cddf509caab0ea86,138,-2.475,2.0037251336630946,-2.2011766280797103
frag_ce07787e3a342706,1,-0.7538392019,0.0,-0.7538392019
frag_ce0b7d86863cf50e,1,-3.32,0.0,-3.32
frag_ce16ded82e06dbe5,1,-2.8248,0.0,-2.8248
frag_ce1bdce8f7e11cea,3,-0.4244279852,0.40959182521370363,-0.35943181743333336
frag_ce26a0ad31f6e176,1,0.2946,0.0,0.2946
frag_ce3128bc616831f2,1,-0.0877655775,0.0,-0.0877655775
frag_ce3c67902d5e59f1,2,-0.41515,0.09585000000000002,-0.41515
frag_ce3edbf335e1d26c,1,1.0176,0.0,1.0176
frag_ce446a4b90efb955,1,-1.7423,0.0,-1.7423
frag_ce68939452638dd1,1,-4.8617411072,0.0,-4.8617411072
frag_ce69b692a70fd70b,8,-0.42672159885,0.9861009611797543,-0.532012945775
frag_ce9b4ef0d2470781,1,-3.429,0.0,-3.429
frag_cecbf05efbcc319e,1,-2.64,0.0,-2.64
frag_cee553596609957a,1,-7.44,0.0,-7.44
frag_ceed55cb26f0001f,1,-3.591642752,0.0,-3.591642752
frag_cf007b4771b1d115,1,-2.75,0.0,-2.75
frag_cf2c5153fa8a583e,1,-4.7999839607,0.0,-4.7999839607
frag_cf2d07531eaa6c5e,19,-1.8,1.3754585068829615,-1.8557647782263156
frag_cf3154b9c1dbfe43,1,-1.35,0.0,-1.35
frag_cf35911268a47a02,1,-3.3822,0.0,-3.3822
frag_cf458a2ccee5a5a0,1,0.3487,0.0,0.3487
frag_cf466e02e4803b86,1,-2.2994,0.0,-2.2994
frag_cf6d7d80ca80f30f,1,-5.9721,0.0,-5.9721
frag_cf70855aa1ddf61c,1,-0.7,0.0,-0.7
frag_cf73acabcdcebfb6,1,-1.0235160951,0.0,-1.0235160951
frag_cf7c9f1e045c8fc3,1,-2.0587,0.0,-2.0587
frag_cf899a826afb6331,1,0.7865480445999999,0.0,0.7865480445999999
frag_cf8a733225c1e6b8,1,-4.581332510899999,0.0,-4.581332510899999
frag_cf94bc3e898033e3,1,-1.0991,0.0,-1.0991
frag_cf9cb52d8bb23ff1,1,-8.0871707055,0.0,-8.0871707055
frag_cfb1bf50b3b3b9f9,1,0.2127067575,0.0,0.2127067575
frag_cfb523d77f6c47f1,1,-2.8786010762,0.0,-2.8786010762
frag_cfcce194951b7ce9,1,-0.5911,0.0,-0.5911
frag_cfe572286b01c9fc,1,-0.5025263499,0.0,-0.5025263499
frag_cffb47a9c5bb4d8f,2,-4.7205350160999995,2.3535423492,-4.7205350160999995
frag_cffe83d8dbec4b6e,1,-2.4688253265,0.0,-2.4688253265
frag_d021ff1346c7d258,1,-1.4278,0.0,-1.4278
frag_d0231802a7b61282,1,-2.1667,0.0,-2.1667
frag_d0408cd83988cb2e,1,-0.89,0.0,-0.89
frag_d04aa5d3f33f7a9f,1,-1.4690382322,0.0,-1.4690382322
frag_d0555563cce254ea,1,-0.38,0.0,-0.38
frag_d06b9d9b388288d8,2,-0.0036396162499999773,0.58106038375,-0.0036396162499999773
frag_d0778ebe0bf6c7d3,1,-1.9942,0.0,-1.9942
frag_d0803b345631e396,1,-2.1554,0.0,-2.1554
frag_d08453ce59b55f9a,1,0.4399221153,0.0,0.4399221153
frag_d0875f0dfff119cf,1,-1.2458,0.0,-1.2458
frag_d099a2cd3651a559,1,-0.0868756938,0.0,-0.0868756938
frag_d09f2c2d9fa48db8,1,-1.4895,0.0,-1.4895
frag_d09f8d1ef8ecb4ba,1,-1.456,0.0,-1.456
frag_d0b27bad22bd400c,3,-1.7487,3.1342465726477826,-3.7640483053
frag_d0b7491f7153936b,1,-1.8254561435,0.0,-1.8254561435
frag_d0c9d1671813ce82,1,-1.4942009905000002,0.0,-1.4942009905000002
frag_d0d89f1fc61c2571,2,-1.06737239195,0.85117239195,-1.06737239195
frag_d0e49226a269689e,2,-4.1317213565,3.0829213565,-4.1317213565
frag_d0f5a98b4a652e6c,1,-2.6,0.0,-2.6
frag_d0fc144986cf7d22,1,-8.4746,0.0,-8.4746
frag_d111d4401c7d5116,1,-4.5,0.0,-4.5
frag_d1156496b59c1ae3,1,-4.5021013295,0.0,-4.5021013295
frag_d11f1c2f40088df2,1,-1.103,0.0,-1.103
frag_d1348019b75840e7,1,-2.15,0.0,-2.15
frag_d141f4b52d2df900,1,-1.8602,0.0,-1.8602
frag_d143a69a78bd478a,1,-2.9338,0.0,-2.9338
frag_d1578f901a4c54c4,1,0.6749,0.0,0.6749
frag_d16478f40b5ff780,3,-5.0104856455,2.859016594091174,-4.3690425325666675
frag_d17311a8fe9a7c26,1,-4.814,0.0,-4.814
frag_d1b5f882f365d212,1,-2.6656,0.0,-2.6656
frag_d1c9f4e07f48c1bc,1,-3.9788,0.0,-3.9788
frag_d1cb3a925826bd73,1,-2.28,0.0,-2.28
frag_d1daa978fdf23e0d,1,-3.2005181203,0.0,-3.2005181203
frag_d1f85b42ae46720a,1,1.4681,0.0,1.4681
frag_d20b81d38b27b3bd,1,0.9386229258,0.0,0.9386229258
frag_d21c784026d0b527,1,-3.8866,0.0,-3.8866
